"localID","teamName","firstName","lastName","primaryPosition","pitcherRole","power","contact","speed","fielding","arm","velocity","junk","accuracy","age","trait","subType","league","gender","throws","bats","secondaryPosition","jerseyNumber","rating","trait1","chemistry1","trait2","chemistry2","careerStart","careerEnd","fourSeamFastball","twoSeamFastball","screwball","changeup","forkball","curveball","slider","cutFastball","windup","pitchAngle","playerChemistry","salary"
13371,,"Linda","Hand",9,,53,38,82,60,95,,,,31,29,6,"creators",1,1,"",11,"63",22.49597930908203,"Magic Hands","Disciplined","","","","","","","","","","","","",4,3,"Disciplined","6800000.00"
13372,,"Kerry","Cartman",4,,39,60,84,60,64,,,,34,12,10,"creators","",1,1,6,"11",1.5367430448532104,"Big Hack","Scholarly","","","","","","","","","","","","",4,3,"Spirited","6100000.00"
13373,,"Olaf","Beerson",7,,79,36,29,86,25,,,,37,3,5,"creators","","",1,"","20",88.33006286621094,"Outside Pitch","Disciplined","","","","","","","","","","","","",4,3,"Scholarly","4100000.00"
13374,,"Joseph","Trunk",3,,68,77,67,77,42,,,,23,32,7,"creators","","",1,7,"42",74.4441909790039,"Choker","Spirited","","","","","","","","","","","","",4,3,"Spirited","8100000.00"
13375,,"Harmony","Straus",2,,77,60,12,45,96,,,,28,10,8,"creators",1,1,"",3,"42",9.253335952758789,"Fastball Hitter","Disciplined","","","","","","","","","","","","",4,3,"Crafty","8700000.00"
13376,,"Huck","Enduck",1,3,69,8,20,8,,43,35,42,23,31,7,"creators","",1,"","","87",22.885040283203125,"Wild Thing","Spirited","","","","",1,"","","","",1,1,"",2,3,"","2400000.00"
13377,,"Hugs","Lovell",1,1,33,4,74,38,,52,55,70,36,22,20,"creators",1,"","","","45",76.77297973632812,"Elite SB","Scholarly","","","","",1,"",1,1,"",1,1,"",3,2,"Spirited","8300000.00"
13378,,"Ansel","Carouse",1,1,32,11,28,71,,65,60,70,25,23,6,"creators","","","","","41",22.885040283203125,"Workhorse","Competitive","","","","",1,1,"",1,"",1,1,"",2,2,"Disciplined","10700000.00"
13379,,"Cutter","Crackebarrel",1,2,24,28,4,30,,89,37,39,29,22,16,"creators","",1,"","","32",23.827770233154293,"Elite CF","Scholarly","","","","","","","",1,"",1,1,1,2,3,"Scholarly","6100000.00"
13380,,"Hog","Porker",4,,71,58,38,78,52,,,,38,27,7,"creators","",1,"",6,"13",79.49597930908203,"Base Jogger","Disciplined","","","","","","","","","","","","",4,3,"","7000000.00"
13381,,"Hopper","Fenster",8,,70,86,76,94,72,,,,36,29,6,"creators","",1,1,12,"8",15.857299804687498,"Magic Hands","Disciplined","","","","","","","","","","","","",4,3,"Crafty","#N/A"
13382,,"Ben","Kringer",3,,46,63,59,59,72,,,,27,13,6,"creators","",1,1,"","29",9.265411376953125,"Rally Starter","Spirited","Slow Poke","Competitive","","","","","","","","","","",4,3,"Crafty","5000000.00"
13383,,"Jess","Fowl",3,,62,35,88,90,64,,,,22,3,3,"creators",1,1,1,5,"12",86.02110290527344,"Low Pitch","Disciplined","","","","","","","","","","","","",4,3,"Disciplined","7100000.00"
13384,,"Franz","Zilla",1,4,5,2,19,58,,85,39,25,32,7,6,"creators","",1,1,"","49",13.495980262756348,"K Collector","Competitive","","","","",1,"","","","","",1,"",4,3,"Scholarly","3600000.00"
13385,,"Jemma","Yago",1,3,6,58,12,50,,47,30,52,28,,,"creators",1,1,1,"","31",77.4769287109375,,,"","","","",1,"","","","",1,"",1,"",2,"Scholarly","3100000.00"
13386,,"Winnie","Noelle",1,1,21,27,17,60,,77,64,70,31,23,6,"creators",1,1,1,"","47",24.02109909057617,"Workhorse","Competitive","","","","",1,1,"",1,"","",1,"","",1,"Spirited","11900000.00"
13387,,"Wes","Yogurt",1,1,8,3,33,17,,74,75,85,29,22,19,"creators","",1,1,"","36",69.99347686767578,"Elite CH","Scholarly","","","","",1,"","",1,"","","",1,"",1,"","13200000.00"
13388,,"Pumper","Lumpkins",7,,49,28,49,75,38,,,,31,1,1,"creators","",1,1,12,"1",2.536742925643921,"CON vs LHP","Spirited","","","","","","","","","","","","",4,3,"Spirited","2900000.00"
13389,,"Stitch","Gripowski",1,2,13,42,16,47,,46,67,83,23,20,7,"creators","","",2,"","10",72.03164672851562,"Surrounded","Spirited","Elite CF","Scholarly","","",1,"","",1,1,"","",1,4,3,"","8700000.00"
13390,,"Turbo","Miles",4,,40,56,91,27,25,,,,31,8,6,"creators","",1,1,6,"24",19.051149368286133,"Stealer","Crafty","","","","","","","","","","","","",4,3,"Disciplined","4700000.00"
13391,,"Jefe","Manzano",7,,39,49,67,67,56,,,,37,4,6,"creators","","","",11,"28",74.3033218383789,"Tough Out","Competitive","","","","","","","","","","","","",4,3,"Scholarly","5200000.00"
13392,,"Pex","Flext",2,,62,73,15,69,75,,,,29,38,6,"creators","",1,"",9,"16",25.434709548950195,"Sign Stealer","Crafty","","","","","","","","","","","","",4,3,"Disciplined","7900000.00"
13393,,"Ryder","McPride",1,3,11,7,9,97,,64,33,78,29,20,6,"creators","",1,1,"","31",75.4769287109375,"Rally Stopper","Spirited","Clutch","Spirited","","",1,1,"",1,"","","","",4,2,"Spirited","6400000.00"
13394,,"Benson","Rushmore",1,3,25,8,8,39,,62,59,31,26,,,"creators","",1,1,"","44",8.997417449951172,,,"","","","",1,1,"","","",1,1,"",4,3,"Crafty","4400000.00"
13395,,"Punchie","Patterson",1,1,30,12,25,72,,89,89,34,27,7,6,"creators",1,1,1,"","11",11.537590026855469,"K Collector","Competitive","Easy Jumps","Crafty","","",1,"","",1,"",1,1,"","",2,"","11300000.00"
13396,,"Seb","Swolson",3,,78,49,63,29,19,,,,23,2,7,"creators","",1,1,2,"9",24.2237491607666,"RBI Zero","Spirited","Bad Ball Hitter","Crafty","","","","","","","","","","",4,3,"","#N/A"
13397,,"Kent","Ratherswell",1,2,1,13,37,16,,35,60,74,29,25,6,"creators","","","","","59",4.495978832244873,"Metal Head","Disciplined","","","","",1,"","",1,1,1,1,"",1,3,"Crafty","6200000.00"
13398,,"Windy","Wheels",8,,47,58,94,63,46,,,,32,17,7,"creators","","","",11,"11",17.253339767456055,"Easy Target","Crafty","Sprinter","Competitive","","","","","","","","","","",4,3,"Disciplined","6900000.00"
13399,,"Dion","Bass",4,,33,73,82,71,75,,,,31,2,7,"creators","",1,1,6,"20",13.44419002532959,"RBI Zero","Spirited","Base Rounder","Disciplined","","","","","","","","","","",4,3,"Crafty","6800000.00"
13400,,"Bobby","Odor",4,,12,41,66,66,65,,,,27,4,7,"creators","",1,1,6,"5",11.357399940490723,"Whiffer","Competitive","Stealer","Crafty","","","","","","","","","","",4,3,"Crafty","#N/A"
13401,,"Ritonda","Black",1,1,54,7,5,45,,70,60,70,22,7,6,"creators",1,"","","","24",24.633689880371094,"K Collector","Competitive","","","","",1,1,"","","",1,1,1,1,2,"Scholarly","10700000.00"
13402,,"Clubber","Buff",2,,75,45,42,29,63,,,,36,12,11,"creators","",1,1,"","29",85.88504028320311,"Little Hack","Scholarly","","","","","","","","","","","","",4,3,"Crafty","5200000.00"
13403,,"Vill","Buchelieg",7,,48,51,81,10,64,,,,32,35,6,"creators","",1,"","","21",2.242588996887207,"Stimulated","Crafty","Sign Stealer","Crafty","","","","","","","","","","",4,3,"Crafty","#N/A"
13404,,"Raffy","Slaps",5,,54,40,51,52,54,,,,29,38,6,"creators","",1,1,3,"47",20.444189071655273,"Sign Stealer","Crafty","","","","","","","","","","","","",4,3,"Scholarly","3600000.00"
13405,,"Chip","Duffers",4,,20,72,90,73,80,,,,37,14,7,"creators","",1,1,6,"14",11.495980262756346,"First Pitch Prayer","Competitive","Magic Hands","Disciplined","","","","","","","","","","",4,3,"Crafty","6000000.00"
13406,,"Tigg","Tantrum",7,,41,32,85,37,65,,,,28,17,6,"creators","",1,1,11,"13",73.5367431640625,"Mind Gamer","Crafty","","","","","","","","","","","","",4,3,"","4400000.00"
13407,,"Binky","Stevens",1,3,3,2,18,13,,65,34,81,37,19,7,"creators","",1,1,"","19",69.67698669433594,"Falls Behind","Scholarly","","","","",1,1,"","",1,"","","",1,2,"Spirited","5100000.00"
13408,,"Maverick","McMann",1,3,5,15,53,58,,79,97,62,21,7,7,"creators","",1,1,"","28",85.26541137695312,"K Neglecter","Competitive","","","","",1,"","","","",1,1,"",1,3,"Spirited","11000000.00"
13409,,"Barry","Ozone",1,1,30,5,18,59,,27,66,34,24,22,20,"creators","",1,"","","48",86.59104919433594,"Elite SB","Scholarly","","","","",1,1,1,"","",1,"","",1,2,"Scholarly","3900000.00"
13410,,"Wanda","Dregler",1,1,22,5,16,71,,51,59,95,32,20,7,"creators",1,1,"","","59",25.303319931030273,"Surrounded","Spirited","Elite CH","Scholarly","","",1,1,"",1,"",1,1,"",1,2,"Spirited","10700000.00"
13411,,"Winston","Draper",4,,68,35,52,79,33,,,,38,17,7,"creators","",1,"",5,"18",81.30332183837889,"Easy Target","Crafty","","","","","","","","","","","","",4,3,"Spirited","4800000.00"
13412,,"Sky","Rodriguez",5,,94,38,43,8,58,,,,27,1,1,"creators",1,1,1,"","15",15.088159561157227,"CON vs LHP","Spirited","","","","","","","","","","","","",4,3,"Spirited","5300000.00"
13413,,"Kara","Kawaguchi",5,,44,42,90,60,90,,,,29,30,7,"creators",1,1,1,"","15",1.0881580114364624,"Wild Thrower","Crafty","","","","","","","","","","","","",4,3,"Disciplined","5000000.00"
13414,,"Razi","Dazzler",8,,83,62,63,93,49,,,,27,4,6,"creators",1,1,1,11,"18",24.81683921813965,"Tough Out","Competitive","","","","","","","","","","","","",4,3,"Spirited","9700000.00"
13415,,"Velo","Hiwanase",7,,49,43,63,39,44,,,,27,10,8,"creators","",1,1,9,"46",83.81098175048828,"Fastball Hitter","Disciplined","","","","","","","","","","","","",4,3,"Crafty","#N/A"
13416,,"Linus","Digby",1,3,21,6,54,89,,50,55,19,27,,,"creators","",1,"","","47",26.26540946960449,,,"","","","",1,"","",1,"",1,1,"",4,2,"","3200000.00"
13417,,"Goose","Caboosler",6,,60,29,57,58,70,,,,24,9,6,"creators","",1,1,10,"7",12.889320373535156,"Utility","Scholarly","Pinch perfect","Disciplined","","","","","","","","","","",4,3,"Disciplined","#N/A"
13418,,"Warren","Yout",1,1,3,23,4,49,,79,68,78,28,23,6,"creators","","","","","38",86.0880126953125,"Workhorse","Competitive","","","","",1,"","",1,"",1,1,"",4,3,"Scholarly","#N/A"
13419,,"Hose","Tremendo",9,,61,53,64,85,98,,,,29,36,6,"creators","","","",11,"3",75.73634338378906,"Cannon Arm","Competitive","","","","","","","","","","","","",4,3,"Spirited","8400000.00"
13420,,"Stevo","Reeves",7,,12,88,74,56,65,,,,29,15,6,"creators","",1,1,3,"26",86.66809844970703,"Pinch perfect","Disciplined","","","","","","","","","","","","",4,3,"Spirited","4900000.00"
13421,,"Pearl","Panske",1,1,28,40,38,96,,79,86,44,26,6,6,"creators",1,"","","","47",21.165010452270508,"Composed","Disciplined","","","","",1,"","","","",1,1,1,"",2,"Scholarly","#N/A"
13422,,"Charley","Lopez",6,,21,98,70,84,76,,,,38,16,6,"creators","",1,1,4,"22",84.00330352783203,"Ace Exterminator","Scholarly","","","","","","","","","","","","",4,3,"Disciplined","8800000.00"
13423,,"Oakley","Stiffs",9,,87,67,43,29,80,,,,37,1,0,"creators","",1,1,11,"20",28.536739349365234,"CON vs RHP","Spirited","Bad Ball Hitter","Crafty","","","","","","","","","","",4,3,"Scholarly","8900000.00"
13424,,"Magic","Moore",8,,56,40,87,61,69,,,,22,,,"creators","","",2,11,"27",86.25332641601562,,,"","","","","","","","","","","","",4,3,"Spirited","7600000.00"
13425,,"Fran","Gipani",1,1,2,38,35,98,,66,54,46,37,22,15,"creators",1,1,1,"","40",70.4441909790039,"Elite 2F","Scholarly","Volatile","Disciplined","","",1,1,"",1,"",1,1,"",4,2,"Disciplined","7400000.00"
13426,,"Splash","Cashmore",1,3,18,2,50,52,,74,13,67,37,5,13,"creators","",1,"","","69",85.43470764160156,"Reverse Splits","Crafty","","","","",1,"","",1,"","","",1,4,3,"Spirited","5400000.00"
13427,,"Brick","Towers",1,3,2,24,48,46,,59,96,48,29,22,18,"creators","",1,1,"","47",27.76181030273437,"Elite SL","Scholarly","","","","",1,"","","","",1,1,"","",2,"Scholarly","8700000.00"
13428,,"Grizz","Senioro",2,,15,32,63,71,90,,,,39,38,6,"creators","",1,"","","11",15.003290176391602,"Sign Stealer","Crafty","","","","","","","","","","","","",4,3,"Disciplined","3900000.00"
13429,,"Rusty","Nozzle",1,1,13,19,9,74,,56,42,51,28,34,7,"creators","",1,1,"","54",80.78365325927734,"Injury Prone","Competitive","","","","",1,"","","","",1,1,1,1,2,"Spirited","4600000.00"
13430,,"Mindy","Marshwater",1,3,3,21,25,60,,33,41,45,26,22,20,"creators",1,"","","","45",69.34264373779297,"Elite SB","Scholarly","","","","",1,"",1,"","",1,"","",4,3,"Scholarly","2900000.00"
13431,,"Theresa","Ketchum",2,,61,66,40,89,87,,,,27,17,6,"creators",1,1,"",3,"7",88.75663757324219,"Mind Gamer","Crafty","","","","","","","","","","","","",4,3,"Crafty","#N/A"
13432,,"Hannah","Hogswind",1,1,4,19,56,98,,32,15,61,27,,,"creators",1,1,1,"","32",27.68161964416504,,,"","","","",1,"","",1,"",1,"",1,"",3,"Crafty","2800000.00"
13433,,"Hank","Hart",2,,36,84,54,74,88,,,,37,14,7,"creators","",1,"","","22",20.68161964416504,"First Pitch Prayer","Competitive","","","","","","","","","","","","",4,3,"Spirited","7900000.00"
13434,,"Lacky","Luster",9,,49,57,71,44,66,,,,29,8,7,"creators","",1,1,2,"10",13.676989555358887,"Bad Jumps","Crafty","Slow Poke","Competitive","","","","","","","","","","",4,3,"Scholarly","4700000.00"
13435,,"Madoka","Hayata",5,,48,84,97,43,45,,,,36,30,7,"creators",1,1,1,6,"43",7.303318977355957,"Wild Thrower","Crafty","","","","","","","","","","","","",4,3,"Scholarly","7900000.00"
13436,,"Werner","Bergenberg",1,1,5,23,50,61,,56,40,68,22,22,18,"creators","",1,1,"","43",27.783649444580075,"Elite SL","Scholarly","","","","",1,"","",1,"","",1,1,1,3,"Scholarly","6600000.00"
13437,,"Roman","Rhoades",2,,64,27,35,72,61,,,,31,4,6,"creators","",1,2,3,"21",73.77297973632812,"Tough Out","Competitive","","","","","","","","","","","","",4,3,"Disciplined","5500000.00"
13438,,"Grunt","Manly",3,,65,77,66,69,69,,,,32,2,6,"creators","",1,"",5,"21",23.021099090576172,"RBI Hero","Spirited","","","","","","","","","","","","",4,3,"","9700000.00"
13439,,"Stu","Berko",3,,64,92,34,32,46,,,,35,14,6,"creators","","",1,"","25",73.99347686767578,"First Pitch Slayer","Competitive","","","","","","","","","","","","",4,3,"Scholarly","6800000.00"
13440,,"Lars","Stadkleef",2,,37,34,6,74,60,,,,32,,,"creators","",1,1,3,"21",0.05114983022212982,,,"","","","","","","","","","","","",4,3,"","2300000.00"
13441,,"Digg","Efforto",6,,7,27,31,87,69,,,,21,9,6,"creators","",1,1,10,"4",76.14557647705078,"Utility","Scholarly","Easy Target","Crafty","","","","","","","","","","",4,3,"","1400000.00"
13442,,"Doug","Outphives",4,,31,21,52,83,42,,,,26,15,6,"creators","",1,1,6,"4",73.60468292236328,"Pinch perfect","Disciplined","","","","","","","","","","","","",4,3,"","#N/A"
13443,,"Danny","Deals",1,1,9,23,13,59,,77,78,56,21,7,6,"creators","",1,1,"","2",73.19104766845703,"K Collector","Competitive","","","","",1,"","","",1,1,"",1,2,1,"Disciplined","11300000.00"
13444,,"Bevis","Ortiz",1,1,4,7,65,70,,63,66,63,28,22,21,"creators","",1,"","","43",11.676989555358887,"Elite FK","Scholarly","","","","",1,"","","",1,1,1,"",3,3,"Spirited","9400000.00"
13445,,"Donovan","Drake",1,2,6,12,15,23,,92,24,45,31,,,"creators","",1,1,"","28",20.253339767456055,,,"","","","",1,"","",1,"","",1,"",4,3,"Spirited","4900000.00"
13446,,"Beebee","Takabasei",1,1,6,16,21,57,,55,62,9,31,6,7,"creators",1,1,"","","17",5.003293991088867,"BB Prone","Disciplined","","","","",1,"",1,1,"",1,1,"",2,3,"","3600000.00"
13447,,"Stacy","Staples",2,,70,70,22,74,69,,,,37,26,7,"creators",1,1,2,3,"27",15.434709548950195,"Slow Poke","Competitive","","","","","","","","","","","","",4,3,"Disciplined","8800000.00"
13448,,"Zoom","Delacruz",4,,59,9,97,94,46,,,,28,12,11,"creators",1,1,1,6,"17",12.783650398254393,"Little Hack","Scholarly","","","","","","","","","","","","",4,3,"Crafty","5500000.00"
13449,,"Milo","Stewart",6,,26,68,73,97,96,,,,29,13,6,"creators","",1,1,4,"23",18.476919174194336,"Rally Starter","Spirited","","","","","","","","","","","","",4,3,"","7500000.00"
13450,,"Stan","Elyve",7,,84,81,68,18,25,,,,29,4,6,"creators","",1,1,2,"12",18.330059051513672,"Tough Out","Competitive","","","","","","","","","","","","",4,3,"Spirited","9100000.00"
13451,,"Tarzan","Woodburn",3,,21,34,11,96,83,,,,26,12,10,"creators","",1,"",5,"28",20.145580291748047,"Big Hack","Scholarly","","","","","","","","","","","","",4,3,"","2400000.00"
13452,,"Godfried","Storm",8,,48,37,55,35,83,,,,21,9,6,"creators","","","",12,"29",74.88504028320312,"Utility","Scholarly","","","","","","","","","","","","",4,3,"","4300000.00"
13453,,"Seymour","Socks",9,,7,58,85,62,94,,,,32,27,6,"creators","",1,1,11,"65",72.25332641601562,"Base Rounder","Disciplined","Bunter","Scholarly","","","","","","","","","","",4,3,"Crafty","4800000.00"
13454,,"Duder","El'Derino",3,,75,38,49,55,73,,,,31,26,6,"creators","",1,1,5,"11",5.113461017608643,"Sprinter","Competitive","Noodle Arm","Competitive","","","","","","","","","","",4,3,"Spirited","#N/A"
13455,,"Beau","Belter",8,,95,80,76,31,20,,,,29,10,8,"creators","",1,1,11,"16",23.885040283203125,"Fastball Hitter","Disciplined","","","","","","","","","","","","",4,3,"Scholarly","12200000.00"
13456,,"Bubba","Blastman",7,,74,42,25,47,56,,,,30,4,7,"creators","",1,2,"","18",3.7369260787963867,"Whiffer","Competitive","Clutch","Spirited","","","","","","","","","","",4,3,"Disciplined","4400000.00"
13457,,"Jeb","Jumps",4,,85,92,62,34,12,,,,21,4,7,"creators","",1,"","","36",83.4441909790039,"Whiffer","Competitive","Stealer","Crafty","","","","","","","","","","",4,3,"Spirited","10300000.00"
13458,,"Omar","Chombo",1,3,5,5,25,46,,63,25,21,19,32,7,"creators","",1,1,"","50",79.49597930908203,"Choker","Spirited","","","","",1,1,"","","",1,"","",4,2,"","2000000.00"
13459,,"Ham","Slamous",6,,73,56,46,53,75,,,,22,,,"creators","",1,"",4,"27",86.34786224365234,,,"","","","","","","","","","","","",4,3,"","7100000.00"
13460,,"Mark","Harbourmouth",1,1,77,17,8,82,,50,40,57,34,22,16,"creators","",1,1,"","47",86.68163299560547,"Elite CF","Scholarly","","","","",1,"","",1,"","",1,1,3,2,"Scholarly","5500000.00"
13461,,"Bob","Hurlington IV",1,3,15,7,18,66,,59,67,57,31,33,26,"creators","","","","","48",22.118240356445312,"Volatile","Disciplined","","","","",1,"","",1,"","",1,"","",2,"Crafty","#N/A"
13462,,"Carla","Tolbert",1,3,4,2,8,43,,65,76,43,29,7,7,"creators",1,1,1,"","42",27.64307975769043,"K Neglecter","Competitive","","","","",1,"","",1,"","",1,1,2,3,"Scholarly","5900000.00"
13463,,"Doug","Nerdwerd",1,3,11,31,18,71,,54,68,32,37,22,17,"creators","",1,"","","46",78.73692321777344,"Elite CB","Scholarly","","","","",1,1,"",1,"",1,1,"","",3,"Spirited","5400000.00"
13464,,"Nate","Hanky",2,,49,64,34,38,54,,,,31,38,6,"creators","",1,"",3,"11",77.5367431640625,"Sign Stealer","Crafty","","","","","","","","","","","","",4,3,"Crafty","5200000.00"
13465,,"Annabella","Stokes",4,,22,70,92,98,66,,,,22,37,6,"creators",1,1,1,6,"29",72.26541137695312,"Dive Wizard","Spirited","","","","","","","","","","","","",4,3,"","7700000.00"
13466,,"Amy","Zoner",6,,28,58,57,65,68,,,,27,1,1,"creators",1,1,2,5,"45",87.34786224365233,"CON vs LHP","Spirited","Inside Pitch","Disciplined","","","","","","","","","","",4,3,"Crafty","6200000.00"
13467,,"Sancha","Silvio",1,1,7,3,9,76,,68,42,89,21,31,7,"creators",1,1,1,"","45",87.99347686767578,"Wild Thing","Spirited","","","","",1,"","",1,1,1,"","",3,1,"Scholarly","8400000.00"
13468,,"Jules","Bergman",7,,76,13,72,40,53,,,,30,,,"creators","","",1,11,"29",24.434709548950195,,,"","","","","","","","","","","","",4,3,"Crafty","3900000.00"
13469,,"Erlang","Elwood",1,1,5,10,14,84,,52,41,46,29,22,15,"creators","","","","","36",16.761810302734375,"Elite 2F","Scholarly","","","","",1,1,"",1,"",1,1,"",3,3,"Scholarly","5000000.00"
13470,,"Volt","Bolter",8,,24,45,96,63,79,,,,38,,,"creators","",1,2,12,"13",14.540220260620117,,,"","","","","","","","","","","","",4,3,"Scholarly","6200000.00"
13471,,"Perry","Quaker",3,,88,60,40,31,44,,,,31,32,6,"creators","",1,1,"","25",18.051149368286133,"Clutch","Spirited","","","","","","","","","","","","",4,3,"Crafty","6100000.00"
13472,,"Nomar","Stubbs",5,,57,83,35,51,55,,,,33,4,7,"creators","",1,1,6,"11",17.966550827026367,"Whiffer","Competitive","","","","","","","","","","","","",4,3,"Scholarly","#N/A"
13473,,"Bloop","Michaels",6,,78,76,92,73,53,,,,25,11,6,"creators","",1,1,4,"46",2.4441909790039062,"Bad Ball Hitter","Crafty","Rally Starter","Spirited","","","","","","","","","","",4,3,"Spirited","13800000.00"
13474,,"Biff","Noggins",7,,61,42,55,37,73,,,,21,28,6,"creators","",1,"",2,"26",82.14557647705078,"Distractor","Crafty","","","","","","","","","","","","",4,3,"","5100000.00"
13475,,"Landon","Fare",4,,44,42,49,67,55,,,,28,15,6,"creators","",1,1,6,"15",26.26540946960449,"Pinch perfect","Disciplined","","","","","","","","","","","","",4,3,"Spirited","3700000.00"
13476,,"Smack","Avery",1,4,3,4,19,80,,72,36,40,20,7,6,"creators","","","","","45",12.434709548950195,"K Collector","Competitive","","","","",1,"","","","",1,"","","",1,"Disciplined","3700000.00"
13477,,"Ali","Finderre",5,,60,92,66,61,80,,,,38,36,6,"creators",1,1,"",6,"15",73.73692321777344,"Cannon Arm","Competitive","","","","","","","","","","","","",4,3,"Scholarly","10800000.00"
13478,,"Hephner","Hackett",2,,54,45,45,41,55,,,,27,14,7,"creators","",1,1,"","25",25.651750564575195,"First Pitch Prayer","Competitive","","","","","","","","","","","","",4,3,"Crafty","#N/A"
13479,,"Bishop","Fuller",1,1,5,47,54,52,,75,83,72,37,22,15,"creators","","","","","39",73.9591064453125,"Elite 2F","Scholarly","","","","",1,1,"",1,"",1,1,"",4,3,"Crafty","14800000.00"
13480,,"Juan","Rojas",9,,60,57,71,84,87,,,,31,29,6,"creators","",1,1,2,"47",1.0881580114364624,"Magic Hands","Disciplined","","","","","","","","","","","","",4,3,"Spirited","7800000.00"
