"localID","teamName","firstName","lastName","primaryPosition","pitcherRole","power","contact","speed","fielding","arm","velocity","junk","accuracy","age","trait","subType","gender","throws","bats","fourSeamFastball","twoSeamFastball","screwball","changeup","forkball","curveball","slider","cutFastball","windup","pitchAngle","rating","league","trait1","chemistry1","trait2","chemistry2"
13318,,"Lou","DaBaziz",1,3,1,15,8,22,,39,29,43,26,19,7,0,1,1,1,0,0,0,1,1,0,0,4,3,12.303319931030273,"creators","Falls Behind","Scholarly","",""
13319,,"Alana","Lantana",1,3,4,14,29,7,,62,94,94,29,7,6,1,0,0,1,0,0,0,0,0,1,1,0,2,78.27516174316406,"creators","K Collector","Competitive","",""
13320,,"Mimori","Aoshima",2,,73,43,37,27,90,,,,25,,,1,1,0,,,,,,,,,4,3,80.25332641601561,"creators",,,"",""
13321,,"Clifford","Kane",8,,59,62,53,30,47,,,,37,17,7,0,0,0,,,,,,,,,4,3,78.0881576538086,"creators","Easy Target","Crafty","",""
13322,,"Joanna","Heater",1,3,27,2,8,16,,97,10,69,22,22,14,1,1,0,1,0,0,1,0,1,0,0,0,1,85.19608306884766,"creators","Elite 4F","Scholarly","Wild Thing","Spirited"
13323,,"Hander","O'Speciallo",1,3,2,5,10,75,,23,70,51,30,5,12,0,0,0,1,0,0,0,0,1,1,0,1,2,8.704788208007812,"creators","Specialist","Crafty","Surrounded","Spirited"
13324,,"Robbin","Yew",7,,62,51,78,83,32,,,,38,8,6,0,1,0,,,,,,,,,4,3,82.4769287109375,"creators","Stealer","Crafty","Magic Hands","Disciplined"
13325,,"Kelby","King",9,,89,43,64,21,75,,,,31,17,6,1,1,1,,,,,,,,,4,3,88.4769287109375,"creators","Mind Gamer","Crafty","",""
13326,,"Chilli","Little",9,,73,29,47,49,69,,,,21,17,6,0,0,0,,,,,,,,,4,3,27.851640701293945,"creators","Mind Gamer","Crafty","",""
13327,,"Durn","Wonderfloss",1,1,18,11,2,89,,54,72,39,37,21,7,0,0,0,1,0,0,0,0,1,1,1,3,2,5.772984027862549,"creators","Crossed Up","Scholarly","",""
13328,,"Rolf","Borgnar",7,,49,66,65,82,77,,,,37,2,7,0,0,0,,,,,,,,,4,3,15.997420310974121,"creators","RBI Zero","Spirited","",""
13329,,"Elvis","Stanley",6,,68,80,75,87,77,,,,28,32,6,0,1,2,,,,,,,,,4,3,72.66809844970703,"creators","Clutch","Spirited","",""
13330,,"Bradley","Bowler",1,2,14,1,17,71,,62,68,53,29,,,0,1,1,1,1,0,1,0,0,1,0,1,1,18.330059051513672,"creators",,,"",""
13331,,"Preston","Addonomus",2,,84,19,48,64,69,,,,37,,,0,1,2,,,,,,,,,4,3,23.883420944213867,"creators",,,"",""
13332,,"Javier","Cortez",7,,65,32,46,44,64,,,,27,8,6,0,0,0,,,,,,,,,4,3,74.19608306884766,"creators","Stealer","Crafty","",""
13333,,"Max","Texis",1,3,2,16,17,93,,85,76,57,37,21,7,0,0,0,1,0,0,0,0,1,1,0,4,3,26.253339767456055,"creators","Crossed Up","Scholarly","",""
13334,,"Hugh","Jacobs",1,3,11,13,12,67,,16,64,46,29,,,0,1,1,1,0,0,0,0,1,1,0,2,3,28.668100357055664,"creators",,,"",""
13335,,"Joseph","Broseph",1,3,1,9,43,20,,88,66,58,37,6,6,0,0,0,1,1,0,0,0,0,1,0,4,2,5.051496982574463,"creators","Composed","Disciplined","",""
13336,,"Bartholomew","Draculo",1,1,37,7,24,43,,65,45,79,37,19,7,0,1,1,1,1,0,0,1,1,0,0,3,1,70.96098327636719,"creators","Falls Behind","Scholarly","Volatile","Disciplined"
13337,,"Hans","Sliperrio",6,,41,66,54,71,90,,,,26,29,7,0,1,0,,,,,,,,,4,3,20.42375946044922,"creators","Butterfingers","Disciplined","Bunter","Scholarly"
13338,,"Elrick","Rippin",1,4,13,3,6,50,,82,8,36,38,7,7,0,1,0,1,0,0,0,0,0,1,0,1,3,24.018070220947266,"creators","K Neglecter","Competitive","Rally Stopper","Spirited"
13339,,"Leonar","Ramiro",1,3,4,24,93,95,,72,35,30,37,20,7,0,1,1,1,1,0,0,0,1,0,1,2,1,81.8496322631836,"creators","Surrounded","Spirited","",""
13340,,"Lefty","Southpalm",1,1,12,16,31,44,,47,80,60,38,5,12,0,0,0,1,0,1,1,0,0,1,0,1,3,24.377750396728516,"creators","Specialist","Crafty","Pick Officer","Crafty"
13341,,"Juanita","Hernandez",9,,48,69,65,89,96,,,,31,36,6,1,1,1,,,,,,,,,4,3,74.34264373779297,"creators","Cannon Arm","Competitive","",""
13342,,"Kasha","Emyn",6,,64,77,86,67,44,,,,35,2,6,1,1,1,,,,,,,,,4,3,85.5367431640625,"creators","RBI Hero","Spirited","",""
13343,,"Nirub","Oowanga",9,,61,84,83,70,53,,,,28,14,7,0,0,2,,,,,,,,,4,3,3.0210978984832764,"creators","First Pitch Prayer","Competitive","",""
13344,,"Darcy","Hicks",3,,84,92,53,8,39,,,,38,3,4,0,1,1,,,,,,,,,4,3,82.99742126464844,"creators","Inside Pitch","Disciplined","",""
13345,,"Chuck","Filthwick",1,3,2,5,25,73,,63,96,79,31,,,0,1,1,1,1,0,0,0,0,1,0,3,3,71.22245025634766,"creators",,,"",""
13346,,"Elija","Gobbleson",6,,41,45,29,64,72,,,,20,,,0,1,0,,,,,,,,,4,3,87.99347686767578,"creators",,,"",""
13347,,"Ruby","Greene",3,,63,69,54,18,51,,,,26,17,6,1,1,0,,,,,,,,,4,3,84.0511474609375,"creators","Mind Gamer","Crafty","",""
13348,,"Kerwin","Arches",1,1,55,13,16,82,,60,62,80,35,23,6,0,1,1,1,0,1,0,0,1,1,0,3,2,4.668097019195557,"creators","Workhorse","Competitive","",""
13349,,"Vinder","Hawkins",8,,28,62,86,67,82,,,,34,12,11,0,1,1,,,,,,,,,4,3,16.041059494018555,"creators","Little Hack","Scholarly","",""
13350,,"Lana","Rhymes",1,1,50,5,29,46,,23,66,51,31,20,7,1,1,1,1,1,0,0,0,1,1,0,3,3,84.96098327636719,"creators","Surrounded","Spirited","",""
13351,,"Rory","Crowds",7,,67,46,61,62,37,,,,23,3,4,0,0,1,,,,,,,,,4,3,81.96098327636719,"creators","Inside Pitch","Disciplined","",""
13352,,"Muffin","Studwick",7,,52,87,59,74,47,,,,35,10,8,0,1,1,,,,,,,,,4,3,18.021099090576172,"creators","Fastball Hitter","Disciplined","Noodle Arm","Competitive"
13353,,"Carrie","Wayward",1,1,3,34,62,85,,18,46,52,29,,,1,1,0,0,0,0,1,0,1,1,1,0,2,2.303318977355957,"creators",,,"",""
13354,,"Junior","Young Jr",3,,79,29,49,45,58,,,,19,0,1,0,1,1,,,,,,,,,4,3,0.33005639910697937,"creators","POW vs LHP","Spirited","",""
13355,,"Amazo","Haze",1,3,41,4,13,11,,38,97,56,21,5,13,0,1,1,1,0,0,1,0,1,1,0,2,1,11.704790115356445,"creators","Reverse Splits","Crafty","",""
13356,,"Gustav","Gustavson",7,,83,57,27,30,45,,,,38,2,7,0,0,0,,,,,,,,,4,3,25.051149368286133,"creators","RBI Zero","Spirited","Fastball Hitter","Disciplined"
13357,,"DP","Turner",4,,61,55,43,80,46,,,,32,36,6,0,1,0,,,,,,,,,4,3,1.8850380182266235,"creators","Cannon Arm","Competitive","Dive Wizard","Spirited"
13358,,"Dwayne","Butterfinger",3,,72,36,46,64,35,,,,24,29,7,0,1,1,,,,,,,,,4,3,8.814075469970703,"creators","Butterfingers","Disciplined","Clutch","Spirited"
13359,,"Willard","Wiggins",6,,66,50,64,46,68,,,,21,2,6,0,1,0,,,,,,,,,4,3,4.668097019195557,"creators","RBI Hero","Spirited","Dive Wizard","Spirited"
13360,,"Mattie","Batts",8,,62,64,73,52,40,,,,36,15,6,1,0,0,,,,,,,,,4,3,21.444189071655273,"creators","Pinch perfect","Disciplined","Noodle Arm","Competitive"
13361,,"Fred","Bobbit",4,,52,86,38,51,41,,,,31,26,6,0,1,0,,,,,,,,,4,3,78.3824691772461,"creators","Sprinter","Competitive","",""
13362,,"Langdon","Strider",1,3,5,27,1,42,,73,46,60,34,22,18,0,1,1,1,1,0,0,0,1,1,0,2,1,0.45505329966545105,"creators","Elite SL","Scholarly","",""
13363,,"Rocket","Ramon",1,3,25,17,70,48,,74,69,25,27,22,14,0,1,1,1,0,0,1,0,0,1,0,4,2,6.3426408767700195,"creators","Elite 4F","Scholarly","Meltdown","Spirited"
13364,,"Kisha","Musharra",1,3,12,12,41,58,,68,13,32,26,22,19,1,1,1,1,1,0,1,0,0,0,0,3,2,82.00330352783203,"creators","Elite CH","Scholarly","",""
13365,,"Lad","Bradwick",1,1,3,97,34,81,,78,60,63,21,,,0,1,1,1,0,0,1,0,0,1,0,4,2,7.476925849914551,"creators",,,"",""
13366,,"Bubbles","Garcia",7,,78,47,37,47,45,,,,26,17,7,0,0,0,,,,,,,,,4,3,80.25332641601561,"creators","Easy Target","Crafty","",""
13367,,"Clutch","Cormen",2,,44,89,49,10,66,,,,37,32,6,0,1,0,,,,,,,,,4,3,79.78365325927734,"creators","Clutch","Spirited","",""
13368,,"Manny","Kays",1,1,11,2,67,88,,75,88,77,25,22,15,0,0,0,1,1,0,1,0,1,0,0,2,3,6.96097993850708,"creators","Elite 2F","Scholarly","",""
13369,,"Tuff","Lift",2,,74,67,8,97,70,,,,31,,,0,1,1,,,,,,,,,4,3,76.14557647705078,"creators",,,"",""
13370,,"Mick","Steeyle",3,,84,35,45,28,21,,,,27,15,6,0,1,0,,,,,,,,,4,3,2.0210978984832764,"creators","Pinch perfect","Disciplined","",""
13371,,"Linda","Hand",9,,53,38,82,60,95,,,,31,29,6,1,1,0,,,,,,,,,4,3,22.49597930908203,"creators","Magic Hands","Disciplined","",""
13372,,"Kerry","Cartman",4,,39,60,84,60,64,,,,34,12,10,0,1,1,,,,,,,,,4,3,1.5367430448532104,"creators","Big Hack","Scholarly","",""
13373,,"Olaf","Beerson",7,,79,36,29,86,25,,,,37,3,5,0,0,1,,,,,,,,,4,3,88.33006286621094,"creators","Outside Pitch","Disciplined","",""
13374,,"Joseph","Trunk",3,,68,77,67,77,42,,,,23,32,7,0,0,1,,,,,,,,,4,3,74.4441909790039,"creators","Choker","Spirited","",""
13375,,"Harmony","Straus",2,,77,60,12,45,96,,,,28,10,8,1,1,0,,,,,,,,,4,3,9.253335952758789,"creators","Fastball Hitter","Disciplined","",""
13376,,"Huck","Enduck",1,3,69,8,20,8,,43,35,42,23,31,7,0,1,0,1,0,0,0,0,1,1,0,2,3,22.885040283203125,"creators","Wild Thing","Spirited","",""
13377,,"Hugs","Lovell",1,1,33,4,74,38,,52,55,70,36,22,20,1,0,0,1,0,1,1,0,1,1,0,3,2,76.77297973632812,"creators","Elite SB","Scholarly","",""
13378,,"Ansel","Carouse",1,1,32,11,28,71,,65,60,70,25,23,6,0,0,0,1,1,0,1,0,1,1,0,2,2,22.885040283203125,"creators","Workhorse","Competitive","",""
13379,,"Cutter","Crackebarrel",1,2,24,28,4,30,,89,37,39,29,22,16,0,1,0,0,0,0,1,0,1,1,1,2,3,23.827770233154293,"creators","Elite CF","Scholarly","",""
13380,,"Hog","Porker",4,,71,58,38,78,52,,,,38,27,7,0,1,0,,,,,,,,,4,3,79.49597930908203,"creators","Base Jogger","Disciplined","",""
13381,,"Hopper","Fenster",8,,70,86,76,94,72,,,,36,29,6,0,1,1,,,,,,,,,4,3,15.857299804687498,"creators","Magic Hands","Disciplined","",""
13382,,"Ben","Kringer",3,,46,63,59,59,72,,,,27,13,6,0,1,1,,,,,,,,,4,3,9.265411376953125,"creators","Rally Starter","Spirited","Slow Poke","Competitive"
13383,,"Jess","Fowl",3,,62,35,88,90,64,,,,22,3,3,1,1,1,,,,,,,,,4,3,86.02110290527344,"creators","Low Pitch","Disciplined","",""
13384,,"Franz","Zilla",1,4,5,2,19,58,,85,39,25,32,7,6,0,1,1,1,0,0,0,0,0,1,0,4,3,13.495980262756348,"creators","K Collector","Competitive","",""
13385,,"Jemma","Yago",1,3,6,58,12,50,,47,30,52,28,,,1,1,1,1,0,0,0,0,1,0,1,0,2,77.4769287109375,"creators",,,"",""
13386,,"Winnie","Noelle",1,1,21,27,17,60,,77,64,70,31,23,6,1,1,1,1,1,0,1,0,0,1,0,0,1,24.02109909057617,"creators","Workhorse","Competitive","",""
13387,,"Wes","Yogurt",1,1,8,3,33,17,,74,75,85,29,22,19,0,1,1,1,0,0,1,0,0,0,1,0,1,69.99347686767578,"creators","Elite CH","Scholarly","",""
13388,,"Pumper","Lumpkins",7,,49,28,49,75,38,,,,31,1,1,0,1,1,,,,,,,,,4,3,2.536742925643921,"creators","CON vs LHP","Spirited","",""
13389,,"Stitch","Gripowski",1,2,13,42,16,47,,46,67,83,23,20,7,0,0,2,1,0,0,1,1,0,0,1,4,3,72.03164672851562,"creators","Surrounded","Spirited","Elite CF","Scholarly"
13390,,"Turbo","Miles",4,,40,56,91,27,25,,,,31,8,6,0,1,1,,,,,,,,,4,3,19.051149368286133,"creators","Stealer","Crafty","",""
13391,,"Jefe","Manzano",7,,39,49,67,67,56,,,,37,4,6,0,0,0,,,,,,,,,4,3,74.3033218383789,"creators","Tough Out","Competitive","",""
13392,,"Pex","Flext",2,,62,73,15,69,75,,,,29,38,6,0,1,0,,,,,,,,,4,3,25.434709548950195,"creators","Sign Stealer","Crafty","",""
13393,,"Ryder","McPride",1,3,11,7,9,97,,64,33,78,29,20,6,0,1,1,1,1,0,1,0,0,0,0,4,2,75.4769287109375,"creators","Rally Stopper","Spirited","Clutch","Spirited"
13394,,"Benson","Rushmore",1,3,25,8,8,39,,62,59,31,26,,,0,1,1,1,1,0,0,0,1,1,0,4,3,8.997417449951172,"creators",,,"",""
13395,,"Punchie","Patterson",1,1,30,12,25,72,,89,89,34,27,7,6,1,1,1,1,0,0,1,0,1,1,0,0,2,11.537590026855469,"creators","K Collector","Competitive","Easy Jumps","Crafty"
13396,,"Seb","Swolson",3,,78,49,63,29,19,,,,23,2,7,0,1,1,,,,,,,,,4,3,24.2237491607666,"creators","RBI Zero","Spirited","Bad Ball Hitter","Crafty"
13397,,"Kent","Ratherswell",1,2,1,13,37,16,,35,60,74,29,25,6,0,0,0,1,0,0,1,1,1,1,0,1,3,4.495978832244873,"creators","Metal Head","Disciplined","",""
13398,,"Windy","Wheels",8,,47,58,94,63,46,,,,32,17,7,0,0,0,,,,,,,,,4,3,17.253339767456055,"creators","Easy Target","Crafty","Sprinter","Competitive"
13399,,"Dion","Bass",4,,33,73,82,71,75,,,,31,2,7,0,1,1,,,,,,,,,4,3,13.44419002532959,"creators","RBI Zero","Spirited","Base Rounder","Disciplined"
13400,,"Bobby","Odor",4,,12,41,66,66,65,,,,27,4,7,0,1,1,,,,,,,,,4,3,11.357399940490723,"creators","Whiffer","Competitive","Stealer","Crafty"
13401,,"Ritonda","Black",1,1,54,7,5,45,,70,60,70,22,7,6,1,0,0,1,1,0,0,0,1,1,1,1,2,24.633689880371094,"creators","K Collector","Competitive","",""
13402,,"Clubber","Buff",2,,75,45,42,29,63,,,,36,12,11,0,1,1,,,,,,,,,4,3,85.88504028320311,"creators","Little Hack","Scholarly","",""
13403,,"Vill","Buchelieg",7,,48,51,81,10,64,,,,32,35,6,0,1,0,,,,,,,,,4,3,2.242588996887207,"creators","Stimulated","Crafty","Sign Stealer","Crafty"
13404,,"Raffy","Slaps",5,,54,40,51,52,54,,,,29,38,6,0,1,1,,,,,,,,,4,3,20.444189071655273,"creators","Sign Stealer","Crafty","",""
13405,,"Chip","Duffers",4,,20,72,90,73,80,,,,37,14,7,0,1,1,,,,,,,,,4,3,11.495980262756346,"creators","First Pitch Prayer","Competitive","Magic Hands","Disciplined"
13406,,"Tigg","Tantrum",7,,41,32,85,37,65,,,,28,17,6,0,1,1,,,,,,,,,4,3,73.5367431640625,"creators","Mind Gamer","Crafty","",""
13407,,"Binky","Stevens",1,3,3,2,18,13,,65,34,81,37,19,7,0,1,1,1,1,0,0,1,0,0,0,1,2,69.67698669433594,"creators","Falls Behind","Scholarly","",""
13408,,"Maverick","McMann",1,3,5,15,53,58,,79,97,62,21,7,7,0,1,1,1,0,0,0,0,1,1,0,1,3,85.26541137695312,"creators","K Neglecter","Competitive","",""
13409,,"Barry","Ozone",1,1,30,5,18,59,,27,66,34,24,22,20,0,1,0,1,1,1,0,0,1,0,0,1,2,86.59104919433594,"creators","Elite SB","Scholarly","",""
13410,,"Wanda","Dregler",1,1,22,5,16,71,,51,59,95,32,20,7,1,1,0,1,1,0,1,0,1,1,0,1,2,25.303319931030273,"creators","Surrounded","Spirited","Elite CH","Scholarly"
13411,,"Winston","Draper",4,,68,35,52,79,33,,,,38,17,7,0,1,0,,,,,,,,,4,3,81.30332183837889,"creators","Easy Target","Crafty","",""
13412,,"Sky","Rodriguez",5,,94,38,43,8,58,,,,27,1,1,1,1,1,,,,,,,,,4,3,15.088159561157227,"creators","CON vs LHP","Spirited","",""
13413,,"Kara","Kawaguchi",5,,44,42,90,60,90,,,,29,30,7,1,1,1,,,,,,,,,4,3,1.0881580114364624,"creators","Wild Thrower","Crafty","",""
13414,,"Razi","Dazzler",8,,83,62,63,93,49,,,,27,4,6,1,1,1,,,,,,,,,4,3,24.81683921813965,"creators","Tough Out","Competitive","",""
13415,,"Velo","Hiwanase",7,,49,43,63,39,44,,,,27,10,8,0,1,1,,,,,,,,,4,3,83.81098175048828,"creators","Fastball Hitter","Disciplined","",""
13416,,"Linus","Digby",1,3,21,6,54,89,,50,55,19,27,,,0,1,0,1,0,0,1,0,1,1,0,4,2,26.26540946960449,"creators",,,"",""
13417,,"Goose","Caboosler",6,,60,29,57,58,70,,,,24,9,6,0,1,1,,,,,,,,,4,3,12.889320373535156,"creators","Utility","Scholarly","Pinch perfect","Disciplined"
13418,,"Warren","Yout",1,1,3,23,4,49,,79,68,78,28,23,6,0,0,0,1,0,0,1,0,1,1,0,4,3,86.0880126953125,"creators","Workhorse","Competitive","",""
13419,,"Hose","Tremendo",9,,61,53,64,85,98,,,,29,36,6,0,0,0,,,,,,,,,4,3,75.73634338378906,"creators","Cannon Arm","Competitive","",""
13420,,"Stevo","Reeves",7,,12,88,74,56,65,,,,29,15,6,0,1,1,,,,,,,,,4,3,86.66809844970703,"creators","Pinch perfect","Disciplined","",""
13421,,"Pearl","Panske",1,1,28,40,38,96,,79,86,44,26,6,6,1,0,0,1,0,0,0,0,1,1,1,0,2,21.165010452270508,"creators","Composed","Disciplined","",""
13422,,"Charley","Lopez",6,,21,98,70,84,76,,,,38,16,6,0,1,1,,,,,,,,,4,3,84.00330352783203,"creators","Ace Exterminator","Scholarly","",""
13423,,"Oakley","Stiffs",9,,87,67,43,29,80,,,,37,1,0,0,1,1,,,,,,,,,4,3,28.536739349365234,"creators","CON vs RHP","Spirited","Bad Ball Hitter","Crafty"
13424,,"Magic","Moore",8,,56,40,87,61,69,,,,22,,,0,0,2,,,,,,,,,4,3,86.25332641601562,"creators",,,"",""
13425,,"Fran","Gipani",1,1,2,38,35,98,,66,54,46,37,22,15,1,1,1,1,1,0,1,0,1,1,0,4,2,70.4441909790039,"creators","Elite 2F","Scholarly","Volatile","Disciplined"
13426,,"Splash","Cashmore",1,3,18,2,50,52,,74,13,67,37,5,13,0,1,0,1,0,0,1,0,0,0,1,4,3,85.43470764160156,"creators","Reverse Splits","Crafty","",""
13427,,"Brick","Towers",1,3,2,24,48,46,,59,96,48,29,22,18,0,1,1,1,0,0,0,0,1,1,0,0,2,27.76181030273437,"creators","Elite SL","Scholarly","",""
13428,,"Grizz","Senioro",2,,15,32,63,71,90,,,,39,38,6,0,1,0,,,,,,,,,4,3,15.003290176391602,"creators","Sign Stealer","Crafty","",""
13429,,"Rusty","Nozzle",1,1,13,19,9,74,,56,42,51,28,34,7,0,1,1,1,0,0,0,0,1,1,1,1,2,80.78365325927734,"creators","Injury Prone","Competitive","",""
13430,,"Mindy","Marshwater",1,3,3,21,25,60,,33,41,45,26,22,20,1,0,0,1,0,1,0,0,1,0,0,4,3,69.34264373779297,"creators","Elite SB","Scholarly","",""
13431,,"Theresa","Ketchum",2,,61,66,40,89,87,,,,27,17,6,1,1,0,,,,,,,,,4,3,88.75663757324219,"creators","Mind Gamer","Crafty","",""
13432,,"Hannah","Hogswind",1,1,4,19,56,98,,32,15,61,27,,,1,1,1,1,0,0,1,0,1,0,1,0,3,27.68161964416504,"creators",,,"",""
13433,,"Hank","Hart",2,,36,84,54,74,88,,,,37,14,7,0,1,0,,,,,,,,,4,3,20.68161964416504,"creators","First Pitch Prayer","Competitive","",""
13434,,"Lacky","Luster",9,,49,57,71,44,66,,,,29,8,7,0,1,1,,,,,,,,,4,3,13.676989555358887,"creators","Bad Jumps","Crafty","Slow Poke","Competitive"
13435,,"Madoka","Hayata",5,,48,84,97,43,45,,,,36,30,7,1,1,1,,,,,,,,,4,3,7.303318977355957,"creators","Wild Thrower","Crafty","",""
13436,,"Werner","Bergenberg",1,1,5,23,50,61,,56,40,68,22,22,18,0,1,1,1,0,0,1,0,0,1,1,1,3,27.783649444580075,"creators","Elite SL","Scholarly","",""
13437,,"Roman","Rhoades",2,,64,27,35,72,61,,,,31,4,6,0,1,2,,,,,,,,,4,3,73.77297973632812,"creators","Tough Out","Competitive","",""
13438,,"Grunt","Manly",3,,65,77,66,69,69,,,,32,2,6,0,1,0,,,,,,,,,4,3,23.021099090576172,"creators","RBI Hero","Spirited","",""
13439,,"Stu","Berko",3,,64,92,34,32,46,,,,35,14,6,0,0,1,,,,,,,,,4,3,73.99347686767578,"creators","First Pitch Slayer","Competitive","",""
13440,,"Lars","Stadkleef",2,,37,34,6,74,60,,,,32,,,0,1,1,,,,,,,,,4,3,0.05114983022212982,"creators",,,"",""
13441,,"Digg","Efforto",6,,7,27,31,87,69,,,,21,9,6,0,1,1,,,,,,,,,4,3,76.14557647705078,"creators","Utility","Scholarly","Easy Target","Crafty"
13442,,"Doug","Outphives",4,,31,21,52,83,42,,,,26,15,6,0,1,1,,,,,,,,,4,3,73.60468292236328,"creators","Pinch perfect","Disciplined","",""
13443,,"Danny","Deals",1,1,9,23,13,59,,77,78,56,21,7,6,0,1,1,1,0,0,0,1,1,0,1,2,1,73.19104766845703,"creators","K Collector","Competitive","",""
13444,,"Bevis","Ortiz",1,1,4,7,65,70,,63,66,63,28,22,21,0,1,0,1,0,0,0,1,1,1,0,3,3,11.676989555358887,"creators","Elite FK","Scholarly","",""
13445,,"Donovan","Drake",1,2,6,12,15,23,,92,24,45,31,,,0,1,1,1,0,0,1,0,0,1,0,4,3,20.253339767456055,"creators",,,"",""
13446,,"Beebee","Takabasei",1,1,6,16,21,57,,55,62,9,31,6,7,1,1,0,1,0,1,1,0,1,1,0,2,3,5.003293991088867,"creators","BB Prone","Disciplined","",""
13447,,"Stacy","Staples",2,,70,70,22,74,69,,,,37,26,7,1,1,2,,,,,,,,,4,3,15.434709548950195,"creators","Slow Poke","Competitive","",""
13448,,"Zoom","Delacruz",4,,59,9,97,94,46,,,,28,12,11,1,1,1,,,,,,,,,4,3,12.783650398254393,"creators","Little Hack","Scholarly","",""
13449,,"Milo","Stewart",6,,26,68,73,97,96,,,,29,13,6,0,1,1,,,,,,,,,4,3,18.476919174194336,"creators","Rally Starter","Spirited","",""
13450,,"Stan","Elyve",7,,84,81,68,18,25,,,,29,4,6,0,1,1,,,,,,,,,4,3,18.330059051513672,"creators","Tough Out","Competitive","",""
13451,,"Tarzan","Woodburn",3,,21,34,11,96,83,,,,26,12,10,0,1,0,,,,,,,,,4,3,20.145580291748047,"creators","Big Hack","Scholarly","",""
13452,,"Godfried","Storm",8,,48,37,55,35,83,,,,21,9,6,0,0,0,,,,,,,,,4,3,74.88504028320312,"creators","Utility","Scholarly","",""
13453,,"Seymour","Socks",9,,7,58,85,62,94,,,,32,27,6,0,1,1,,,,,,,,,4,3,72.25332641601562,"creators","Base Rounder","Disciplined","Bunter","Scholarly"
13454,,"Duder","El'Derino",3,,75,38,49,55,73,,,,31,26,6,0,1,1,,,,,,,,,4,3,5.113461017608643,"creators","Sprinter","Competitive","Noodle Arm","Competitive"
13455,,"Beau","Belter",8,,95,80,76,31,20,,,,29,10,8,0,1,1,,,,,,,,,4,3,23.885040283203125,"creators","Fastball Hitter","Disciplined","",""
13456,,"Bubba","Blastman",7,,74,42,25,47,56,,,,30,4,7,0,1,2,,,,,,,,,4,3,3.7369260787963867,"creators","Whiffer","Competitive","Clutch","Spirited"
13457,,"Jeb","Jumps",4,,85,92,62,34,12,,,,21,4,7,0,1,0,,,,,,,,,4,3,83.4441909790039,"creators","Whiffer","Competitive","Stealer","Crafty"
13458,,"Omar","Chombo",1,3,5,5,25,46,,63,25,21,19,32,7,0,1,1,1,1,0,0,0,1,0,0,4,2,79.49597930908203,"creators","Choker","Spirited","",""
13459,,"Ham","Slamous",6,,73,56,46,53,75,,,,22,,,0,1,0,,,,,,,,,4,3,86.34786224365234,"creators",,,"",""
13460,,"Mark","Harbourmouth",1,1,77,17,8,82,,50,40,57,34,22,16,0,1,1,1,0,0,1,0,0,1,1,3,2,86.68163299560547,"creators","Elite CF","Scholarly","",""
13461,,"Bob","Hurlington IV",1,3,15,7,18,66,,59,67,57,31,33,26,0,0,0,1,0,0,1,0,0,1,0,0,2,22.118240356445312,"creators","Volatile","Disciplined","",""
13462,,"Carla","Tolbert",1,3,4,2,8,43,,65,76,43,29,7,7,1,1,1,1,0,0,1,0,0,1,1,2,3,27.64307975769043,"creators","K Neglecter","Competitive","",""
13463,,"Doug","Nerdwerd",1,3,11,31,18,71,,54,68,32,37,22,17,0,1,0,1,1,0,1,0,1,1,0,0,3,78.73692321777344,"creators","Elite CB","Scholarly","",""
13464,,"Nate","Hanky",2,,49,64,34,38,54,,,,31,38,6,0,1,0,,,,,,,,,4,3,77.5367431640625,"creators","Sign Stealer","Crafty","",""
13465,,"Annabella","Stokes",4,,22,70,92,98,66,,,,22,37,6,1,1,1,,,,,,,,,4,3,72.26541137695312,"creators","Dive Wizard","Spirited","",""
13466,,"Amy","Zoner",6,,28,58,57,65,68,,,,27,1,1,1,1,2,,,,,,,,,4,3,87.34786224365233,"creators","CON vs LHP","Spirited","Inside Pitch","Disciplined"
13467,,"Sancha","Silvio",1,1,7,3,9,76,,68,42,89,21,31,7,1,1,1,1,0,0,1,1,1,0,0,3,1,87.99347686767578,"creators","Wild Thing","Spirited","",""
13468,,"Jules","Bergman",7,,76,13,72,40,53,,,,30,,,0,0,1,,,,,,,,,4,3,24.434709548950195,"creators",,,"",""
13469,,"Erlang","Elwood",1,1,5,10,14,84,,52,41,46,29,22,15,0,0,0,1,1,0,1,0,1,1,0,3,3,16.761810302734375,"creators","Elite 2F","Scholarly","",""
13470,,"Volt","Bolter",8,,24,45,96,63,79,,,,38,,,0,1,2,,,,,,,,,4,3,14.540220260620117,"creators",,,"",""
13471,,"Perry","Quaker",3,,88,60,40,31,44,,,,31,32,6,0,1,1,,,,,,,,,4,3,18.051149368286133,"creators","Clutch","Spirited","",""
13472,,"Nomar","Stubbs",5,,57,83,35,51,55,,,,33,4,7,0,1,1,,,,,,,,,4,3,17.966550827026367,"creators","Whiffer","Competitive","",""
13473,,"Bloop","Michaels",6,,78,76,92,73,53,,,,25,11,6,0,1,1,,,,,,,,,4,3,2.4441909790039062,"creators","Bad Ball Hitter","Crafty","Rally Starter","Spirited"
13474,,"Biff","Noggins",7,,61,42,55,37,73,,,,21,28,6,0,1,0,,,,,,,,,4,3,82.14557647705078,"creators","Distractor","Crafty","",""
13475,,"Landon","Fare",4,,44,42,49,67,55,,,,28,15,6,0,1,1,,,,,,,,,4,3,26.26540946960449,"creators","Pinch perfect","Disciplined","",""
